name,description,unit,metric_type,gauge,sum,histogram,exponential_histogram,summary,metadata,resource,resource_schema_url,instrumentation_scope,metric_schema_url
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226243507"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""process.command_line"":"""",""process.executable.name"":""kworker/R-nbd3-recv"",""process.executable.path"":"""",""process.pid"":""115"",""process.command"":"""",""process.parent_pid"":""2"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226243507"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.pid"":""115"",""process.command_line"":"""",""process.executable.name"":""kworker/R-nbd3-recv"",""host.name"":""docker-desktop"",""process.parent_pid"":""2"",""process.command"":"""",""os.type"":""linux"",""process.executable.path"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226264007"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""process.pid"":""116"",""process.command"":"""",""process.executable.name"":""kworker/R-nbd4-recv"",""process.parent_pid"":""2"",""host.name"":""docker-desktop"",""process.executable.path"":"""",""process.command_line"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226264007"",""value"":0,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.parent_pid"":""2"",""host.name"":""docker-desktop"",""process.executable.name"":""kworker/R-nbd4-recv"",""process.command_line"":"""",""process.executable.path"":"""",""process.command"":"""",""os.type"":""linux"",""process.pid"":""116""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226264007"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.name"":""kworker/R-nbd4-recv"",""process.command_line"":"""",""process.command"":"""",""process.executable.path"":"""",""process.parent_pid"":""2"",""process.pid"":""116"",""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226264007"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.executable.name"":""kworker/R-nbd4-recv"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.executable.path"":"""",""process.command"":"""",""process.parent_pid"":""2"",""os.type"":""linux"",""process.pid"":""116""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226264007"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.command"":"""",""process.parent_pid"":""2"",""os.type"":""linux"",""process.executable.path"":"""",""process.command_line"":"""",""process.pid"":""116"",""host.name"":""docker-desktop"",""process.executable.name"":""kworker/R-nbd4-recv""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226296298"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.command"":"""",""process.pid"":""117"",""process.command_line"":"""",""process.executable.path"":"""",""os.type"":""linux"",""process.executable.name"":""kworker/R-nbd5-recv"",""process.parent_pid"":""2"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226296298"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.pid"":""117"",""process.executable.name"":""kworker/R-nbd5-recv"",""os.type"":""linux"",""process.executable.path"":"""",""host.name"":""docker-desktop"",""process.parent_pid"":""2"",""process.command_line"":"""",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226296298"",""value"":0,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""process.pid"":""117"",""process.command"":"""",""process.executable.name"":""kworker/R-nbd5-recv"",""host.name"":""docker-desktop"",""process.command_line"":"""",""os.type"":""linux"",""process.parent_pid"":""2""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226296298"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.parent_pid"":""2"",""process.executable.path"":"""",""process.executable.name"":""kworker/R-nbd5-recv"",""process.command_line"":"""",""process.command"":"""",""os.type"":""linux"",""host.name"":""docker-desktop"",""process.pid"":""117""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226296298"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.parent_pid"":""2"",""process.executable.path"":"""",""process.pid"":""117"",""process.command"":"""",""os.type"":""linux"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.executable.name"":""kworker/R-nbd5-recv""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226316507"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""process.executable.name"":""kworker/R-nbd6-recv"",""host.name"":""docker-desktop"",""process.pid"":""119"",""os.type"":""linux"",""process.parent_pid"":""2"",""process.command_line"":"""",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226316507"",""value"":0,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop"",""process.executable.name"":""kworker/R-nbd6-recv"",""process.pid"":""119"",""process.parent_pid"":""2"",""process.executable.path"":"""",""process.command"":"""",""process.command_line"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226316507"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""process.command"":"""",""process.executable.name"":""kworker/R-nbd6-recv"",""process.executable.path"":"""",""process.parent_pid"":""2"",""process.pid"":""119"",""os.type"":""linux"",""process.command_line"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226316507"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""host.name"":""docker-desktop"",""process.parent_pid"":""2"",""process.command"":"""",""process.command_line"":"""",""process.pid"":""119"",""os.type"":""linux"",""process.executable.name"":""kworker/R-nbd6-recv""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614120000000"",""time_unix_nano"":""1761344850226316507"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.command"":"""",""os.type"":""linux"",""process.executable.name"":""kworker/R-nbd6-recv"",""process.parent_pid"":""2"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.executable.path"":"""",""process.pid"":""119""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
